,TRNUNT,TRNPI1,TRNPQ1,EquipmentID,min_odo,max_odo,mean_odo,min_mean_variance,max_mean_variance,variance_of_variances,odo_change,Count
480,1996,ULSD,21236.33999999999,1996,25564.3,179724.3,98424.53870517648,81299.7612948235,72860.23870517648,-8439.522589647022,154160.0,14334.0
481,1997,ULSD,19444.340000000004,1997,38826.0,180001.8,110331.41446469165,69670.38553530833,71505.41446469165,1835.0289293833193,141175.8,12292.0
482,1998,ULSD,13499.529999999999,1998,27665.2,125490.8,77483.65415083616,48007.14584916385,49818.45415083616,1811.3083016723103,97825.6,12371.0
483,1999,ULSD,20172.129999999997,1999,38869.1,182811.0,111894.57093822959,70916.42906177041,73025.47093822958,2109.041876459174,143941.9,15849.0
484,2000,ULSD,20536.01000000001,2000,36968.4,187811.2,113685.8067464277,74125.39325357231,76717.4067464277,2592.013492855389,150842.80000000002,15045.0
485,2001,ULSD,18261.489999999998,2001,27729.6,162823.8,96694.12938525509,66129.6706147449,68964.5293852551,2834.8587705101963,135094.19999999998,17308.0
486,2002,ULSD,19637.71,2002,31731.1,168727.5,94539.51356285471,74187.98643714529,62808.413562854716,-11379.57287429057,136996.4,18241.0
487,2003,ULSD,25733.96999999999,2003,36831.9,221559.2,130735.8358640776,90823.36413592241,93903.93586407759,3080.571728155177,184727.30000000002,25750.0
488,2004,ULSD,21297.43,2004,35653.4,186258.1,114620.20316521905,71637.89683478096,78966.80316521905,7328.906330438098,150604.7,16239.0
489,2005,ULSD,21678.380000000012,2005,33281.3,188639.5,112171.49390147995,76468.00609852005,78890.19390147994,2422.1878029598884,155358.2,13987.0
490,2006,ULSD,19994.93000000001,2006,1566.2,154201.2,78675.42978502817,75525.77021497184,77109.22978502818,1583.4595700563368,152635.0,14467.0
491,2007,ULSD,20987.909999999985,2007,1747.2,151693.9,76450.2744332118,75243.62556678819,74703.0744332118,-540.5511335763877,149946.69999999998,16717.0
492,2008,ULSD,21210.31,2008,266.1,144571.5,70397.34735585631,74174.15264414369,70131.2473558563,-4042.9052882873802,144305.4,13823.0
493,2009,ULSD,20887.189999999988,2009,1320.3,147112.1,73017.07310330698,74095.02689669303,71696.77310330697,-2398.2537933860585,145791.80000000002,14578.0
494,2010,ULSD,21273.490000000013,2010,17.1,146395.7,89069.42893401091,57326.2710659891,89052.3289340109,31726.057868021802,146378.6,17533.0
495,2011,ULSD,17899.070000000014,2011,446.0,555197.2,70668.36243579868,484528.83756420127,70222.36243579868,-414306.4751284026,554751.2,14213.0
496,2012,ULSD,20109.48,2012,452.9,143015.4,71530.20742984055,71485.19257015944,71077.30742984056,-407.88514031888917,142562.5,14859.0
497,2013,ULSD,20284.35000000001,2013,14.4,144907.4,75754.57684887537,69152.82315112463,75740.17684887537,6587.3536977507465,144893.0,14928.0
498,2014,ULSD,22100.809999999987,2014,593.2,163316.2,82202.13999705788,81114.06000294213,81608.93999705788,494.87999411574856,162723.0,20394.0
499,2015,ULSD,17232.500000000015,2015,887.1,120203.7,63083.56649386665,57120.133506133345,62196.466493866654,5076.332987733309,119316.59999999999,13696.0
500,2016,ULSD,22425.91000000001,2016,15.1,493360.2,80836.31871194055,412523.88128805946,80821.21871194054,-331702.66257611895,493345.10000000003,15108.0
501,2017,ULSD,23471.37999999999,2017,14.3,168601.2,80326.32894959794,88274.87105040207,80312.02894959794,-7962.842100804133,168586.90000000002,18888.0
502,2018,ULSD,23162.529999999973,2018,522.1,164002.3,89312.79541537273,74689.50458462726,88790.69541537273,14101.190830745472,163480.19999999998,17057.0
503,2019,ULSD,19761.87999999998,2019,446.3,142976.5,74061.81896801326,68914.68103198674,73615.51896801326,4700.837936026524,142530.2,15194.0
504,2020,ULSD,23095.699999999997,2020,456.2,164637.9,86589.9671504321,78047.9328495679,86133.7671504321,8085.834300864211,164181.69999999998,17915.0
505,2021,ULSD,17809.219999999998,2021,914.3,135213.6,74149.17335898025,61064.42664101976,73234.87335898024,12170.446717960484,134299.30000000002,12477.0
506,2022,ULSD,16789.889999999985,2022,610.1,123034.1,64525.85073077206,58508.24926922795,63915.75073077206,5407.5014615441105,122424.0,12521.0
507,2023,ULSD,17537.66000000003,2023,457.0,129203.5,70427.2354590862,58776.264540913806,69970.2354590862,11193.970918172388,128746.5,20824.0
508,2024,ULSD,19747.389999999996,2024,655.0,142069.4,77436.83398373038,64632.566016269615,76781.83398373038,12149.267967460764,141414.4,15119.0
509,2025,ULSD,18459.709999999995,2025,1135.1,133321.7,67413.29236321109,65908.40763678892,66278.19236321108,369.78472642216366,132186.6,10253.0
510,2026,ULSD,21408.470000000012,2026,6711.4,156448.7,81435.3622526437,75013.33774735632,74723.9622526437,-289.37549471261445,149737.30000000002,15413.0
511,2027,ULSD,20242.020000000008,2027,1854.0,141255.2,69795.25785364663,71459.94214635338,67941.25785364663,-3518.6842927067482,139401.2,16139.0
512,2028,ULSD,19346.96,2028,449.0,138848.3,74996.4839352648,63851.81606473519,74547.4839352648,10695.667870529607,138399.3,16807.0
513,2029,ULSD,19066.440000000006,2029,20.9,138963.9,76544.7600605918,62419.1399394082,76523.8600605918,14104.720121183607,138943.0,17494.0
514,2030,ULSD,18902.25,2030,703.7,134598.0,71627.85334113293,62970.146658867074,70924.15334113293,7954.0066822658555,133894.3,14531.0
515,2031,ULSD,20616.359999999997,2031,3923.7,151464.6,78270.95229869502,73193.64770130499,74347.25229869502,1153.6045973900327,147540.9,14878.0
516,2032,ULSD,15640.799999999997,2032,15.4,226182.2,58010.834477732984,168171.36552226703,57995.43447773298,-110175.93104453405,226166.80000000002,12350.0
517,2033,ULSD,16415.619999999995,2033,448.1,563615.1,56574.4727289601,507040.6272710399,56126.3727289601,-450914.25454207975,563167.0,10777.0
518,2034,ULSD,7147.470000000001,2034,27.2,563717.5,52925.287097199005,510792.212902801,52898.08709719901,-457894.125805602,563690.3,15175.0
519,2035,ULSD,18515.280000000002,2035,18.2,135563.1,65404.947855750586,70158.15214424941,65386.74785575059,-4771.404288498823,135544.9,14364.0
520,2036,ULSD,15476.520000000002,2036,15.6,581694.8,56616.40116062336,525078.3988393766,56600.80116062336,-468477.59767875326,581679.2000000001,11804.0
521,2037,ULSD,19003.67,2037,447.2,138305.9,68043.89072248134,70262.00927751865,67596.69072248135,-2665.318555037302,137858.69999999998,17343.0
522,2038,ULSD,16265.800000000007,2038,457.7,116614.7,57543.28744307575,59071.412556924246,57085.587443075754,-1985.825113848492,116157.0,13395.0
523,2039,ULSD,15591.340000000006,2039,503.7,119208.8,59672.85870949876,59535.94129050124,59169.15870949876,-366.7825810024806,118705.1,14444.0
524,2040,ULSD,17576.76,2040,481.7,539659.1,66071.29768197359,473587.80231802637,65589.5976819736,-407998.2046360528,539177.4,11389.0
525,2041,ULSD,16501.190000000002,2041,447.1,117989.4,60478.651405379715,57510.74859462028,60031.551405379716,2520.8028107594364,117542.29999999999,14907.0
526,2042,ULSD,15283.540000000003,2042,485.9,501430.7,54298.498811085075,447132.20118891494,53812.598811085074,-393319.60237782984,500944.8,12196.0
527,2043,ULSD,12126.060000000003,2043,504.3,86213.8,42093.91817076598,44119.88182923402,41589.61817076598,-2530.263658468044,85709.5,10693.0
528,2044,ULSD,15790.560000000012,2044,443.0,108248.2,56145.60751976484,52102.59248023516,55702.60751976484,3600.0150395296805,107805.2,10878.0
529,2045,ULSD,17655.630000000005,2045,13.0,124406.9,61186.41805427188,63220.48194572811,61173.41805427188,-2047.0638914562296,124393.9,11903.0
530,2046,ULSD,14916.490000000003,2046,17.8,103927.6,54761.09556192996,49166.50443807005,54743.295561929954,5576.7911238599045,103909.8,13249.0
531,2047,ULSD,14952.180000000006,2047,3560.7,115038.6,56527.0650119332,58511.53498806681,52966.3650119332,-5545.169976133606,111477.90000000001,10475.0
532,2048,ULSD,16570.1,2048,3810.7,116462.2,60034.01822835735,56428.181771642645,56223.318228357355,-204.86354328528978,112651.5,10939.0
533,2049,ULSD,16889.230000000003,2049,3321.3,119120.5,62649.092783951615,56471.407216048385,59327.79278395161,2856.3855679032276,115799.2,13858.0
534,2050,ULSD,16079.99,2050,4449.3,115148.5,57753.492843897475,57395.007156102525,53304.19284389747,-4090.8143122050533,110699.2,11864.0
535,2051,ULSD,16690.580000000005,2051,4046.6,119495.0,61634.04395211778,57860.95604788222,57587.443952117785,-273.51209576443216,115448.4,11194.0
536,2052,ULSD,14795.210000000001,2052,2186.8,108554.7,58499.951679067104,50054.74832093289,56313.1516790671,6258.403358134208,106367.9,9946.0
537,2053,ULSD,15728.699999999999,2053,1768.7,112449.6,59598.12241500193,52851.47758499807,57829.422415001936,4977.944830003864,110680.90000000001,11412.0
538,2054,ULSD,15477.87000000001,2054,3204.3,110968.1,54768.89709042093,56199.20290957908,51564.597090420924,-4634.605819158154,107763.8,11170.0
539,2055,ULSD,14129.29000000001,2055,452.7,105159.8,54188.458949256616,50971.34105074339,53735.75894925662,2764.417898513231,104707.1,13381.0
540,2056,ULSD,21249.919999999984,2056,1134.1,174172.7,88183.56765917606,85989.13234082396,87049.46765917605,1060.3353183520958,173038.6,10680.0
541,2057,ULSD,15456.569999999992,2057,1752.5,110936.0,55451.357341664414,55484.642658335586,53698.857341664414,-1785.785316671172,109183.5,10563.0
542,2058,ULSD,15316.240000000002,2058,993.7,115141.2,58622.597638676634,56518.60236132336,57628.89763867664,1110.2952773532743,114147.5,9825.0
543,2059,ULSD,17518.360000000004,2059,838.7,124561.4,60610.92618997013,63950.473810029864,59772.22618997013,-4178.24762005973,123722.7,14097.0
544,2060,ULSD,16175.470000000005,2060,3171.0,110813.0,57679.1012603064,53133.8987396936,54508.1012603064,1374.202520612802,107642.0,8490.0
545,2061,ULSD,13493.209999999997,2061,2814.8,616209.5,50782.506931487835,565426.9930685122,47967.70693148783,-517459.28613702435,613394.7,9969.0
546,2062,ULSD,13153.799999999996,2062,467.0,98338.9,48670.155548798895,49668.7444512011,48203.155548798895,-1465.5889024022035,97871.9,9867.0
547,2063,ULSD,13183.719999999996,2063,453.8,99560.5,46478.6010973002,53081.8989026998,46024.801097300195,-7057.097805399608,99106.7,10298.0
548,2064,ULSD,13210.74,2064,19.6,90663.8,45660.84690605001,45002.95309395,45641.24690605001,638.2938121000116,90644.2,10165.0
549,2065,ULSD,12482.380000000003,2065,491.7,91931.2,47268.10875331567,44663.09124668433,46776.40875331567,2113.3175066313415,91439.5,7540.0
550,2066,ULSD,11781.04,2066,17.7,139835.9,43257.62552818928,96578.27447181071,43239.925528189284,-53338.34894362143,139818.19999999998,8567.0
551,2067,ULSD,13437.67,2067,518.8,101385.3,52338.0759259261,49047.2240740739,51819.2759259261,2772.0518518522003,100866.5,9828.0
552,2068,ULSD,11969.6,2068,2352.7,93595.9,48550.01433213396,45045.88566786604,46197.31433213396,1151.4286642679217,91243.2,8617.0
553,2069,ULSD,12003.81,2069,4301.5,84611.4,46039.499070869184,38571.90092913081,41737.999070869184,3166.0981417383737,80309.9,10978.0
554,2070,ULSD,9818.1,2070,3283.9,75606.5,44262.13081318672,31344.36918681328,40978.23081318672,9633.861626373437,72322.6,6825.0
555,2071,ULSD,12591.869999999999,2071,3808.5,101969.4,49212.10680685553,52757.29319314446,45403.60680685553,-7353.6863862889295,98160.9,8227.0
556,2072,ULSD,9140.889999999998,2072,12064.3,73590.1,41947.82816395516,31642.27183604485,29883.528163955158,-1758.7436720896912,61525.8,4733.0
557,2073,ULSD,8298.249999999998,2073,1687.3,59831.2,39457.50718968072,20373.692810319277,37770.20718968072,17396.51437936144,58143.899999999994,4729.0
558,2074,ULSD,11135.389999999996,2074,372.7,77677.6,46071.316813282254,31606.283186717752,45698.61681328226,14092.333626564505,77304.90000000001,8071.0
559,2075,ULSD,8823.249999999996,2075,17901.0,69062.6,43249.656330519814,25812.94366948019,25348.656330519814,-464.2873389603774,51161.600000000006,4502.0
560,2076,ULSD,10041.440000000002,2076,125.6,72235.2,45345.97660119565,26889.223398804344,45220.376601195654,18331.15320239131,72109.59999999999,4684.0
561,2077,ULSD,6645.2800000000025,2077,449.1,53393.5,27449.11338158571,25944.38661841429,27000.01338158571,1055.6267631714218,52944.4,5941.0
562,2078,ULSD,7623.03,2078,16.0,53857.5,28434.854237501433,25422.645762498567,28418.854237501433,2996.208475002866,53841.5,7941.0
563,2079,ULSD,7501.299999999998,2079,16.7,54774.0,27019.761535898684,27754.238464101316,27003.061535898683,-751.1769282026326,54757.3,6003.0
564,2080,ULSD,4853.530000000001,2080,15.5,39755.1,19614.252376314722,20140.847623685277,19598.752376314722,-542.0952473705547,39739.6,5134.0
565,2081,ULSD,8012.540000000005,2081,105.7,57216.5,29229.46651799946,27987.03348200054,29123.76651799946,1136.7330359989173,57110.8,6278.0
566,2082,ULSD,7476.170000000004,2082,470.6,53887.0,25986.403388299095,27900.596611700905,25515.803388299097,-2384.793223401808,53416.4,4427.0
567,2083,ULSD,5538.83,2083,447.4,43415.4,22110.066512345777,21305.333487654225,21662.666512345775,357.33302469155024,42968.0,4536.0
568,2084,ULSD,7639.889999999999,2084,15.0,57013.3,28615.52670995667,28397.773290043333,28600.52670995667,202.75341991333698,56998.3,4620.0
569,2085,ULSD,7156.32,2085,483.2,53501.5,27400.80806808133,26100.69193191867,26917.60806808133,816.9161361626575,53018.3,4524.0
570,2086,ULSD,7216.069999999999,2086,44.0,53825.0,27618.326646381225,26206.673353618775,27574.326646381225,1367.6532927624503,53781.0,4601.0
571,2087,ULSD,4743.550000000001,2087,15.6,33502.9,18874.350345065533,14628.549654934468,18858.750345065535,4230.200690131067,33487.3,2898.0
572,2088,ULSD,5525.1399999999985,2088,756.9,42025.0,25317.812330426375,16707.187669573625,24560.912330426374,7853.724660852749,41268.1,4128.0
573,2089,ULSD,6858.8200000000015,2089,16.0,48448.3,27558.55251336907,20889.74748663093,27542.55251336907,6652.80502673814,48432.3,3740.0
574,2090,ULSD,5582.05,2090,6499.6,47928.9,29603.802560099874,18325.097439900128,23104.202560099875,4779.105120199747,41429.3,3203.0
575,2091,ULSD,6027.56,2091,481.5,441196.5,26198.283934218816,414998.2160657812,25716.783934218816,-389281.4321315624,440715.0,3162.0
576,2092,ULSD,5736.72,2092,16.5,39320.5,22140.297851562453,17180.202148437547,22123.797851562453,4943.595703124905,39304.0,3072.0
577,2093,ULSD,5941.07,2093,52.1,42626.2,25303.17728090465,17323.02271909535,25251.07728090465,7928.054561809302,42574.1,3891.0
578,2094,ULSD,6320.400000000003,2094,466.9,44719.2,26705.311677631504,18013.888322368493,26238.411677631502,8224.523355263009,44252.299999999996,3648.0
579,2095,ULSD,6002.109999999999,2095,18.4,46119.2,27602.566856457994,18516.633143542003,27584.166856457992,9067.533712915989,46100.799999999996,3337.0
580,2096,ULSD,6504.440000000006,2096,1223.0,45105.9,26962.44925685089,18143.45074314911,25739.44925685089,7595.998513701779,43882.9,4306.0
581,2097,ULSD,4589.37,2097,4556.3,35443.4,19705.094608810006,15738.305391189995,15148.794608810007,-589.5107823799881,30887.100000000002,3042.0
582,2098,ULSD,5028.93,2098,3210.9,37528.6,19123.153824451456,18405.446175548543,15912.253824451456,-2493.1923510970864,34317.7,3190.0
583,2099,ULSD,3471.7099999999996,2099,454.8,26146.6,14544.22192982456,11602.378070175439,14089.42192982456,2487.043859649122,25691.8,2394.0
584,2100,ULSD,3520.8499999999985,2100,23.7,26055.6,13198.12835595777,12857.471644042229,13174.428355957769,316.9567119155399,26031.899999999998,2652.0
585,2101,ULSD,4872.209999999999,2101,64.9,34527.8,18367.53272080617,16160.267279193831,18302.63272080617,2142.365441612339,34462.9,3374.0
586,2102,ULSD,5109.380000000001,2102,13.0,36985.6,19003.159694612477,17982.44030538752,18990.159694612477,1007.7193892249561,36972.6,3471.0
587,2103,ULSD,4896.92,2103,444.2,35705.2,17919.925411383883,17785.274588616114,17475.725411383883,-309.54917723223116,35261.0,3707.0
588,2104,ULSD,3461.55,2104,452.8,25626.2,12572.734385843214,13053.465614156787,12119.934385843215,-933.5312283135718,25173.4,2882.0
589,2105,ULSD,4713.52,2105,14.0,131687.1,16946.77878521125,114740.32121478875,16932.77878521125,-97807.5424295775,131673.1,4544.0
590,2106,ULSD,4495.53,2106,3807.7,34511.6,18133.057002801084,16378.542997198914,14325.357002801084,-2053.1859943978307,30703.899999999998,4284.0
591,2107,ULSD,4135.38,2107,337.4,30783.2,14804.705750487337,15978.494249512663,14467.305750487338,-1511.1884990253257,30445.8,3078.0
592,2108,ULSD,3937.17,2108,1367.3,29931.1,16136.737512372152,13794.362487627846,14769.437512372153,975.0750247443066,28563.8,3031.0
593,2109,ULSD,4556.54,2109,3436.3,31922.4,17573.88989717227,14348.510102827731,14137.58989717227,-210.92020565546045,28486.100000000002,3890.0
594,2110,ULSD,4568.38,2110,16.3,32934.4,16215.055749427951,16719.344250572052,16198.755749427952,-520.5885011441005,32918.1,3496.0
595,2111,ULSD,4672.670000000001,2111,3992.0,33659.6,18315.665073245935,15343.934926754064,14323.665073245935,-1020.269853508129,29667.6,2594.0
596,2112,ULSD,3525.2299999999996,2112,558.9,26134.3,13327.14287925694,12807.157120743059,12768.24287925694,-38.914241486118044,25575.399999999998,2584.0
597,2113,ULSD,4436.550000000002,2113,445.5,31402.0,15205.152115677327,16196.847884322673,14759.652115677327,-1437.195768645346,30956.5,3285.0
598,2114,ULSD,3598.9500000000003,2114,445.6,558037.8,13360.40483234712,544677.395167653,12914.80483234712,-531762.5903353059,557592.2000000001,3042.0
599,2115,ULSD,4018.3500000000004,2115,444.6,30084.2,15319.913837429096,14764.286162570905,14875.313837429096,111.02767485819095,29639.600000000002,2645.0
600,2116,ULSD,4066.9200000000005,2116,444.9,27535.1,13909.8477480528,13625.252251947199,13464.9477480528,-160.3045038943983,27090.199999999997,2953.0
601,2117,ULSD,2970.49,2117,451.0,22659.7,11431.914213753846,11227.785786246155,10980.914213753846,-246.8715724923095,22208.7,4566.0
602,2118,ULSD,3508.8999999999996,2118,456.4,25078.2,12909.512113950976,12168.687886049025,12453.112113950976,284.42422790195087,24621.8,3756.0
603,2119,ULSD,3743.7900000000004,2119,447.1,27651.1,13232.76794833284,14418.33205166716,12785.667948332839,-1632.6641033343203,27204.0,3329.0
604,2120,ULSD,3572.4700000000007,2120,14.7,459885.9,13548.920131201368,446336.97986879863,13534.220131201368,-432802.75973759725,459871.2,2439.0
605,2121,ULSD,2743.9,2121,459.3,19079.0,9475.947477295651,9603.052522704349,9016.647477295652,-586.4050454086973,18619.7,1982.0
606,2122,ULSD,3249.979999999999,2122,440.5,19797.1,9360.011920792096,10437.088079207902,8919.511920792096,-1517.5761584158063,19356.6,2525.0
607,2123,ULSD,2511.1200000000003,,,,,,,,,
608,2124,ULSD,2872.6200000000003,2124,440.8,20536.6,9885.20826630921,10651.391733690789,9444.40826630921,-1206.9834673815785,20095.8,2238.0
609,2125,ULSD,4203.900000000001,2125,445.0,28428.5,14277.778374153198,14150.721625846802,13832.778374153198,-317.9432516936031,27983.5,1919.0
610,2126,ULSD,3349.55,2126,453.9,23743.8,12414.609329779132,11329.190670220867,11960.709329779133,631.5186595582654,23289.899999999998,2626.0
611,2127,ULSD,4672.340000000001,2127,924.4,32051.1,15605.567847573717,16445.532152426284,14681.167847573717,-1764.3643048525664,31126.699999999997,3359.0
612,2128,ULSD,3952.379999999999,2128,672.8,28868.7,14553.171308339697,14315.528691660304,13880.371308339698,-435.15738332060573,28195.9,2614.0
613,2129,ULSD,3193.74,2129,439.8,23920.8,11758.965994741435,12161.834005258565,11319.165994741435,-842.668010517129,23481.0,2282.0
614,2130,ULSD,4822.920000000002,2130,728.3,532421.4,19612.598957158967,512808.80104284105,18884.298957158968,-493924.50208568206,531693.1,3548.0
615,2131,ULSD,4356.28,2131,950.7,32549.0,16781.975035511336,15767.024964488664,15831.275035511335,64.25007102267045,31598.3,2816.0
616,2132,ULSD,3983.2699999999995,,,,,,,,,
617,2133,ULSD,4486.210000000002,2133,3317.3,434324.6,23039.978761061946,411284.621238938,19722.678761061947,-391561.9424778761,431007.3,2260.0
618,2134,ULSD,3590.1200000000017,2134,488.5,20674.2,13578.169067796618,7096.030932203383,13089.669067796618,5993.638135593235,20185.7,1180.0
619,2135,ULSD,4690.079999999999,2135,4161.8,32459.5,22988.830760165016,9470.669239834984,18827.030760165017,9356.361520330032,28297.7,1697.0
620,2136,ULSD,3689.7400000000002,2136,2300.3,25026.9,16864.018255131938,8162.881744868064,14563.718255131938,6400.8365102638745,22726.600000000002,1364.0
621,2137,ULSD,3397.07,2137,5756.7,23094.5,14708.172360482653,8386.327639517347,8951.472360482654,565.144720965307,17337.8,2652.0
622,2138,ULSD,4621.34,2138,12760.3,32110.6,21797.8979254868,10312.7020745132,9037.5979254868,-1275.1041490263997,19350.3,2362.0
623,2139,ULSD,2736.91,2139,6808.4,22207.8,14261.901059535849,7945.898940464151,7453.501059535849,-492.3978809283017,15399.4,1982.0
624,2140,ULSD,5104.719999999999,2140,14219.1,587105.6,25627.290407938275,561478.3095920617,11408.190407938275,-550070.1191841234,572886.5,1814.0
625,2141,ULSD,3294.8300000000004,2141,1893.3,24463.4,16307.26852546917,8156.131474530832,14413.96852546917,6257.8370509383385,22570.100000000002,1865.0
626,2142,ULSD,3651.5299999999997,2142,7557.6,26014.5,17464.62052489903,8549.87947510097,9907.02052489903,1357.1410497980596,18456.9,1486.0
627,2143,ULSD,3043.3300000000004,2143,57.5,21928.0,12869.060851063774,9058.939148936226,12811.560851063774,3752.621702127548,21870.5,1880.0
628,2144,ULSD,4193.6900000000005,2144,23015.0,29730.6,28727.921250000025,1002.6787499999737,5712.921250000025,4710.242500000051,6715.5999999999985,160.0
629,2145,ULSD,2806.0200000000004,2145,7680.4,18959.9,10615.859999999999,8344.040000000003,2935.459999999999,-5408.580000000004,11279.500000000002,20.0
630,2146,ULSD,3140.82,2146,5685.9,22642.1,21701.805921052637,940.2940789473614,16015.905921052637,15075.611842105276,16956.199999999997,152.0
631,2147,ULSD,1676.05,,,,,,,,,
632,2148,ULSD,1122.1000000000001,,,,,,,,,
633,2149,ULSD,722.72,,,,,,,,,
634,2150,ULSD,1387.6499999999999,2150,1262.5,9523.8,8635.74166666667,888.0583333333288,7373.24166666667,6485.183333333342,8261.3,252.0
635,2151,ULSD,579.23,,,,,,,,,
636,2152,ULSD,1119.0,2152,948.7,8798.8,7889.709202453988,909.0907975460113,6941.009202453988,6031.918404907977,7850.099999999999,163.0
637,2153,ULSD,1392.56,,,,,,,,,
638,2154,ULSD,735.0300000000001,,,,,,,,,
639,2155,ULSD,739.1199999999999,,,,,,,,,
640,2156,ULSD,936.93,,,,,,,,,
641,243,ULSD,4718.070000000001,243,92478.1,138667.3,114146.4662288665,24520.83377113349,21668.366228866493,-2852.467542266997,46189.19999999998,13781.0
642,245,ULSD,533.65,245,504221.7,565465.0,534412.1102843399,31052.88971566013,30190.410284339858,-862.4794313202729,61243.29999999999,24056.0
643,301,ULSD,5187.620000000002,301,342355.5,352014.6,346900.9537985873,5113.646201412659,4545.453798587318,-568.1924028253416,9659.099999999977,1132.0
644,302,ULSD,6583.199999999999,302,244162.7,281027.2,262807.57707897323,18219.622921026777,18644.877078973223,425.25415794644505,36864.5,13865.0
645,303,ULSD,9519.359999999999,303,231775.7,243508.7,237461.43321533906,6047.266784660955,5685.733215339045,-361.53356932190945,11733.0,1695.0
646,304,ULSD,18173.349999999988,304,181312.8,306788.3,251096.4496358151,55691.85036418488,69783.64963581512,14091.79927163024,125475.5,15926.0
647,305,ULSD,6522.09,305,227952.9,264257.9,246501.8838247675,17756.016175232537,18548.983824767492,792.9676495349559,36305.00000000003,13057.0
648,306,ULSD,8156.700000000001,306,234021.3,284361.0,259626.35078983364,24734.64921016636,25605.05078983365,870.4015796672902,50339.70000000001,15383.0
649,307,ULSD,19859.93,307,150530.6,292574.8,220802.6922659493,71772.10773405069,70272.0922659493,-1500.0154681013955,142044.19999999998,18981.0
650,308,ULSD,21419.850000000017,308,253439.1,389428.4,320215.55359987094,69212.84640012908,66776.45359987093,-2436.3928002581524,135989.30000000002,12431.0
651,309,ULSD,8107.7400000000025,309,173855.3,229102.4,201619.8789066557,27482.521093344287,27764.57890665572,282.05781331143226,55247.100000000006,17323.0
652,310,ULSD,6471.16,310,191409.1,260908.7,225017.2546178285,35891.445382171514,33608.15461782849,-2283.2907643430226,69499.6,24871.0
653,5555,ULSD,1941.5,,,,,,,,,
654,7777,ULSD,530.58,,,,,,,,,
655,9927,ULSD,475.36,,,,,,,,,
656,OFFICE,ULSD,2119.84,,,,,,,,,
